WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,2,Count,5,21.4,15,14.7,11,9.7,13.4,14.4,11,12,17.3,22.1,24.1,186.1,,,,
98546,2,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
3,Daily_Maximum_Temperature,Deg_C,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,3,Mean,1,29.3,29.9,30.7,32,33.1,32.9,32.3,32.8,32.6,31.6,30.8,29.9,31.5,,,,
98546,3,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
4,Daily_Minimum_Temperature,Deg_C,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,4,Mean,1,22.7,22.5,22.6,23.2,23.9,24,23.9,24.2,23.9,23.7,23.5,23.3,23.5,,,,
98546,4,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
5,Daily_Mean_Temperature,Deg_C,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,5,Mean,1,26,26.2,26.7,27.6,28.5,28.5,28.1,28.5,28.3,27.6,27.2,26.6,27.5,,,,
98546,5,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
6,Mean Sea Level Pressure,hPa,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,6,Mean,1,1012.1,1012.5,1012,1011,1009.6,1009.1,1008.5,1008.3,1008.7,1009.2,1010,1010.9,1010.2,,,,
98546,6,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
7,Mean_Vapor_Pressure,hPa,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,7,Mean,1,29.9,29.4,30.1,31.2,32.2,32.1,31.7,31.6,31.6,31.7,31.5,31,31.2,,,,
98546,7,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Secondary and Other Climatological Surface Parameters (add as needed),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
11,Boundaries_of_quintiles_of_monthly_precipitation,mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,11,Q0,6,174.8,25.1,31.2,10.6,20.2,77.1,46.9,42.7,36.2,132.7,74.2,80.9,,,,,
98546,11,Q1,7,317.98,95.1,112.16,49.58,60.54,123.7,145.32,79.2,111.92,190.94,316.1,407.88,,,,,
98546,11,Q2,8,396.66,173.84,178.72,83.2,102.24,168.14,171.44,152.98,159.34,239.9,412.84,560.34,,,,,
98546,11,Q3,9,480.32,320.76,246.12,152.12,132.12,237.18,209.62,181.3,217.4,327.12,466.92,775.82,,,,,
98546,11,Q4,10,623.46,426.24,445.82,241.16,190.02,299.96,310,232.28,276.38,516.94,533.64,1011.58,,,,,
98546,11,Q5,11,1524.2,1244,1516.7,622.2,855.9,477.6,474.2,390.9,501.7,692.2,1059.8,1201.6,,,,,
98546,11,NOY,98,30,30,30,30,29,30,30,30,30,30,30,30,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
12,Number_of_Days_with_Maximum_Temperature_>=_35_Deg_C,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,12,Count,5,0,0,0,0.4,3.4,4.1,1.4,2.7,2.8,0.5,0,0,15.3,,,,
98546,12,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
13,Number_of_Days_with_Minimum_Temperature_<=_22_Deg_C,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,13,Count,5,9.3,10,10.2,4.3,1.6,0.4,0.7,0.4,0.6,1.4,2.4,4,45.3,,,,
98546,13,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
16,Number_of_Days_with_Daily_Precipitation_≥_50_mm,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,2,Count,5,2.8,1.7,1.7,0.6,0.4,0.8,1,0.7,0.9,1.3,2.2,3.9,18,,,,
98546,2,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
16,Number_of_Days_with_Daily_Precipitation_≥_100_mm,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,2,Count,5,0.9,0.5,0.5,0,0.2,0.2,0.2,0.1,0.1,0.4,0.8,1.3,5.2,,,,
98546,2,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
16,Number_of_Days_with_Daily_Precipitation_≥_200_mm,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,2,Count,5,0.2,0.1,0.1,0,0.1,0,0,0,0,0,0,0.2,0.7,,,,
98546,2,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
18,Number_of_Days_with_Wind_Speed_≥_30_m/s,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,2,Count,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
98546,2,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
18,Number_of_Days_with_Wind_Speed_≥_50_m/s,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,2,Count,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
98546,2,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
26,Mean_Number_of_Days_with_Thunder,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,73,Count,5,31,28.3,31,30,31,30,31,31,30,31,30,31,365.3,,,,
98546,73,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
30,Cloud_Amount,okta,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,30,Mean,1,6.6,6,5.4,5,5.4,6.1,6.8,6.8,6.7,6.5,6.4,6.6,6.2,,,,
98546,30,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
39,Dewpoint_Temperature,Deg_C,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98546,39,Mean,1,24,23.7,24.1,24.7,25.2,25.2,25,24.9,24.9,25,24.9,24.6,24.7,,,,
98546,39,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
