WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,2,Count,5,17.9,12.7,9.4,6,9,11.4,14.6,12.3,14.8,21.3,22.7,23.4,175.5,,,,
98435,2,NOY,98,30,30,29,29,29,27,27,28,28,28,28,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
3,Daily_Maximum_Temperature,Deg_C,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,3,Mean,1,28.4,28.8,30,31.8,33,32.7,31.8,31.9,31.7,30.8,29.9,28.8,30.8,,,,
98435,3,NOY,98,30,30,29,29,29,27,27,28,28,27,27,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
4,Daily_Minimum_Temperature,Deg_C,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,4,Mean,1,22.2,22.1,22.8,23.6,24.1,24,23.6,23.6,23.5,23.4,23.4,22.9,23.3,,,,
98435,4,NOY,98,30,30,29,29,29,27,27,28,28,27,27,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
5,Daily_Mean_Temperature,Deg_C,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,5,Mean,1,25.3,25.5,26.4,27.7,28.4,28.4,27.7,27.8,27.6,27.1,26.7,25.9,27,,,,
98435,5,NOY,98,30,30,29,29,29,27,27,28,28,27,27,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
6,Mean Sea Level Pressure,hPa,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,6,Mean,1,1013.2,1013.1,1012.4,1010.9,1009.3,1008.8,1008.1,1007.7,1008.4,1009.5,1010.7,1011.9,1010.3,,,,
98435,6,NOY,98,30,30,29,29,29,27,27,28,28,28,28,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
7,Mean_Vapor_Pressure,hPa,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,7,Mean,1,28.1,28.1,29.1,30.8,32.1,31.9,31.3,31.2,31,30.7,30.3,29.3,30.3,,,,
98435,7,NOY,98,30,30,28,29,29,27,27,28,28,27,27,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Secondary and Other Climatological Surface Parameters (add as needed),,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
11,Boundaries_of_quintiles_of_monthly_precipitation,mm,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,11,Q0,6,74.8,2.8,4.1,1.8,1.2,46.1,81.3,30.7,42.8,181,177.4,307.9,,,,,
98435,11,Q1,7,143.44,71.26,66.08,19.32,58.84,117.92,114.44,71.62,158.02,283.32,343.18,406.3,,,,,
98435,11,Q2,8,191.5,130.16,87.32,32.4,85.74,147.4,189.12,114.16,213.22,375.44,478.4,539,,,,,
98435,11,Q3,9,241.08,188.78,157,47.5,135.94,185.26,251.98,146.94,264.32,445.54,682.94,746.2,,,,,
98435,11,Q4,10,325,309.36,228.04,114.88,211.5,227.36,301.08,178.84,346.5,596.88,760.94,955.1,,,,,
98435,11,Q5,11,602.8,680,399.7,536.5,329,373.9,597.7,437.3,913.3,1007.1,957.5,1424.7,,,,,
98435,11,NOY,98,30,30,29,29,29,27,27,28,28,27,27,26,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
12,Number_of_Days_with_Maximum_Temperature_>=_35_Deg_C,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,12,Count,5,0,0,0,0.2,2.2,1.3,0.3,0.3,0.2,0,0,0,4.5,,,,
98435,12,NOY,98,30,30,29,29,29,27,27,28,28,27,27,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
13,Number_of_Days_with_Minimum_Temperature_<=_22_Deg_C,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,13,Count,5,14.3,13.4,7.8,1.5,0.4,0.5,1,2.2,2.1,1.9,2.8,6.9,54.8,,,,
98435,13,NOY,98,30,30,29,29,29,27,27,28,28,27,27,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
16,Number_of_Days_with_Daily_Precipitation_≥_50_mm,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,2,Count,5,0.8,0.9,0.6,0.2,0.4,0.5,1.1,0.3,0.9,2.3,3,4.5,15.5,,,,
98435,2,NOY,98,30,30,29,29,29,27,27,28,28,28,28,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
16,Number_of_Days_with_Daily_Precipitation_≥_100_mm,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,2,Count,5,0.2,0.3,0.2,0.1,0.1,0.1,0.2,0.1,0.3,0.5,1,1.7,4.8,,,,
98435,2,NOY,98,30,30,29,29,29,27,27,28,28,28,28,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
16,Number_of_Days_with_Daily_Precipitation_≥_200_mm,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,2,Count,5,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.7,,,,
98435,2,NOY,98,30,30,29,29,29,27,27,28,28,28,28,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
18,Number_of_Days_with_Wind_Speed_≥_30_m/s,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,2,Count,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
98435,2,NOY,98,30,30,29,29,29,27,28,28,28,28,28,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
18,Number_of_Days_with_Wind_Speed_≥_50_m/s,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,2,Count,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
98435,2,NOY,98,30,30,29,29,29,27,28,28,28,28,28,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
26,Mean_Number_of_Days_with_Thunder,count,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,73,Count,5,31,28.3,30,29,30,27,27.9,28.9,28,28.9,28,26.9,343.9,,,,
98435,73,NOY,98,30,30,30,30,30,30,30,30,30,30,30,30,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
30,Cloud_Amount,okta,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,30,Mean,1,6.5,5.8,5.3,4.8,5.5,6,6.6,6.6,6.5,6.6,6.5,6.8,6.1,,,,
98435,30,NOY,98,30,30,29,29,29,27,27,28,28,28,28,26,30,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Parameter_Code,Parameter_Name,Units,,,,,,,,,,,,,,,,,,
39,Dewpoint_Temperature,Deg_C,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
WMO_Number,Parameter_Code,Calculation_Name,Calculation_Code,January,February,March,April,May,June,July,August,September,October,November,December,Annual,,,,
98435,39,Mean,1,22.9,22.9,23.5,24.5,25.2,25.1,24.8,24.7,24.6,24.4,24.2,23.7,24.2,,,,
98435,39,NOY,98,30,30,28,29,29,27,27,28,28,27,27,26,30,,,,
